iso3,country,n_draws,token_origin_demand_p05,token_origin_demand_p50,token_origin_demand_p95,compute_execution_received_p05,compute_execution_received_p50,compute_execution_received_p95,displacement_index_p05,displacement_index_p50,displacement_index_p95,outsourcing_ratio_p05,outsourcing_ratio_p50,outsourcing_ratio_p95,electricity_twh_p05,electricity_twh_p50,electricity_twh_p95,direct_co2_mt_p05,direct_co2_mt_p50,direct_co2_mt_p95,role_envelope,claim_boundary
SGP,Singapore,1000,0.0131988587605017,0.0235747021828882,0.0379463442639923,0.0206857404248708,0.0327803304758172,0.0538351949906089,-0.0096039915254118,0.0097098383991213,0.0318201874463943,0.772703964700077,0.8713368674556095,0.9277416429850568,0.721016477364906,1.4978880853065644,3.085585238406161,0.3601945665940726,0.7350397199212404,1.5406902916703684,uncertain_or_near_balanced,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
SLE,Sierra Leone,1000,7.427771039878466e-05,0.0001579979911438,0.000327672942698,0.0,0.0,0.0,-0.000327672942698,-0.0001579979911438,-7.427771039878466e-05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
SLV,El Salvador,1000,0.000190878549922,0.0003990672369891,0.0009108386792047,0.0,0.0,0.0,-0.0009108386792047,-0.0003990672369891,-0.000190878549922,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
SMR,San Marino,1000,3.389163089187281e-06,7.508692493991009e-06,1.5795327081157037e-05,0.0,0.0,0.0,-1.579532708115704e-05,-7.508692493991009e-06,-3.389163089187281e-06,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
SRB,Serbia,1000,0.0005588348413199,0.0012122484917267,0.0027557015548449,0.0,0.0,0.0,-0.0027557015548449,-0.0012122484917267,-0.0005588348413199,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
SUR,Suriname,1000,2.1989779628310832e-05,4.779708508619478e-05,0.0001102577963812,0.0,0.0,0.0,-0.0001102577963812,-4.779708508619478e-05,-2.1989779628310832e-05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
SVK,Slovak Republic,1000,0.0004249646161419,0.0008889698563415,0.0019090818787493,0.0,0.0,0.0,-0.0019090818787493,-0.0008889698563415,-0.0004249646161419,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
SVN,Slovenia,1000,0.0002202112068567,0.0004619620724504,0.0010170550001531,0.0,0.0,0.0,-0.0010170550001531,-0.0004619620724504,-0.0002202112068567,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
SWE,Sweden,1000,0.0032029884092266,0.0050839608134728,0.007816308847107,0.0129461324295529,0.0210048343537089,0.0339673385299793,0.007067896855106,0.0159381369101161,0.0290117385666658,0.9432088135448444,0.9652045183300392,0.9794679194216016,0.4484927882272733,0.9638482558519776,1.9941447952617255,0.015092554755989,0.0335067827594406,0.0700598479611884,compute_importer_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
SWZ,Eswatini,1000,3.524482542590371e-05,7.522511147763878e-05,0.000164041058038,0.0,0.0,0.0,-0.000164041058038,-7.522511147763878e-05,-3.524482542590372e-05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
TCD,Chad,1000,7.753466194438289e-05,0.0001656857299496,0.0003709432090241,0.0,0.0,0.0,-0.0003709432090241,-0.0001656857299496,-7.75346619443829e-05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
TGO,Togo,1000,0.0001636699136733,0.0003482878530386,0.000750785952567,0.0,0.0,0.0,-0.000750785952567,-0.0003482878530386,-0.0001636699136733,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
THA,Thailand,1000,0.0058645089262612,0.0093762788659682,0.014345526050157,0.0,0.0,0.0,-0.014345526050157,-0.0093762788659682,-0.0058645089262612,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
TJK,Tajikistan,1000,0.000159847894697,0.0003433379959779,0.0007248761105767,0.0,0.0,0.0,-0.0007248761105767,-0.0003433379959779,-0.000159847894697,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
TLS,Timor-Leste,1000,2.538611497927851e-05,5.13991862559879e-05,0.0001136901235623,0.0,0.0,0.0,-0.0001136901235623,-5.13991862559879e-05,-2.538611497927852e-05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
TTO,Trinidad and Tobago,1000,6.025234371834645e-05,0.0001266012414413,0.0002800141653714,0.0,0.0,0.0,-0.0002800141653714,-0.0001266012414413,-6.025234371834648e-05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
TUN,Tunisia,1000,0.0006427913711438,0.0013167954765176,0.0029953113527686,0.0,0.0,0.0,-0.0029953113527686,-0.0013167954765176,-0.0006427913711438,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
TUR,Turkiye,1000,0.0079120931429379,0.0127639258849823,0.0190473328141179,0.0,0.0,0.0,-0.0190473328141179,-0.0127639258849823,-0.0079120931429379,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
TWN,Taiwan,1000,0.0024642823558302,0.0042197099699836,0.0072898192267925,0.0069485628391744,0.0113716964438406,0.0183663257296457,0.00181652230156,0.007024441418023,0.0141637553143761,0.9746606267122312,0.9846243245261252,0.9908159080396206,0.243341974667719,0.5078333510732849,1.0656481114562293,0.148033447046354,0.3168244776860371,0.7094434240179859,compute_importer_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
TZA,Tanzania,1000,0.0006580120288027,0.001455266472196,0.003257146988504,0.0,0.0,0.0,-0.003257146988504,-0.001455266472196,-0.0006580120288027,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
UGA,Uganda,1000,0.0002067971382992,0.0004387286242359,0.000973518305139,0.0,0.0,0.0,-0.000973518305139,-0.0004387286242359,-0.0002067971382992,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
UKR,Ukraine,1000,0.0052834710344022,0.0087451612119966,0.0136409841539998,0.0,0.0,0.0,-0.0136409841539998,-0.0087451612119966,-0.0052834710344022,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
URY,Uruguay,1000,0.0002147613606104,0.0004650800490671,0.0010562880620891,0.0,0.0,0.0,-0.0010562880620891,-0.0004650800490671,-0.0002147613606104,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
USA,United States,1000,0.140602750866775,0.1965829046532086,0.2819972484255057,0.0601757646057885,0.0967889876469828,0.1508237117187269,-0.1897722732986329,-0.0999731578769199,-0.0255274537571559,0.5750728114246453,0.735770823609549,0.8431312274565361,2.0778141315375183,4.3358852518813,9.073399333533397,0.776679556428824,1.6387486959811004,3.604738927754484,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
UZB,Uzbekistan,1000,0.0011383730290131,0.0024515828660956,0.0053606048800545,0.0,0.0,0.0,-0.0053606048800545,-0.0024515828660956,-0.0011383730290131,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
VCT,St. Vincent and the Grenadines,1000,4.371783083806247e-06,9.07382731256618e-06,1.9363609780945973e-05,0.0,0.0,0.0,-1.9363609780945983e-05,-9.07382731256618e-06,-4.371783083806248e-06,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
VIR,Virgin Islands (U.S.),1000,3.644097088507249e-06,7.886531707616973e-06,1.7220726845966306e-05,0.0,0.0,0.0,-1.722072684596631e-05,-7.886531707616973e-06,-3.644097088507249e-06,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
VNM,Viet Nam,1000,0.0089846053902187,0.014330650976656,0.0221708045251063,0.0,0.0,0.0,-0.0221708045251063,-0.014330650976656,-0.0089846053902187,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
XKX,Kosovo,1000,7.393460982821808e-05,0.0001586721535074,0.0003435504283427,0.0,0.0,0.0,-0.0003435504283427,-0.0001586721535074,-7.393460982821808e-05,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
ZAF,South Africa,1000,0.0022650318708893,0.0047641437783047,0.0101795537137522,0.0107714584666766,0.0175803152502625,0.0293270363519726,0.0042115593292465,0.0127439886338289,0.0250024958533432,0.8234231050229064,0.9143993276915154,0.9575382551160015,0.3811935694533235,0.7987576798484648,1.7550411393479326,0.2634152393476085,0.5631589764708123,1.2620880456113757,compute_importer_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
ZMB,Zambia,1000,0.0001529793517196,0.0003224819841623,0.0007049476005936,0.0,0.0,0.0,-0.0007049476005936,-0.0003224819841623,-0.0001529793517196,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
ZWE,Zimbabwe,1000,0.0002943682445645,0.0006167306177827,0.0014396920605542,0.0,0.0,0.0,-0.0014396920605542,-0.0006167306177827,-0.0002943682445645,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,token_exporter_candidate,"Monte Carlo uncertainty envelope for modeled token execution flows. The envelope samples public-demand proxy weights, compute-capacity priors, routing-cost weights, entropic-routing temperature, total electricity scaling and carbon-intensity multipliers. It is not an observed provider-routing confidence interval, not measured token OD, not measured electricity procurement, and it is not a reconstruction of private provider routing or measured facility load."
